satellite_name,official_name,un_registry,country_operator,owner,users,purpose,primary_purpose,detailed_purpose,orbit_class,orbit_type,geo_longitude,perigee_km,apogee_km,eccentricity,inclination_degrees,period_minutes,launch_mass_kg,dry_mass_kg,power_watts,launch_date,lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,cospar_id,norad_id,sat_age_years,is_commercial,is_government,is_military,is_civil
Dove 4v-16 (0 Flock 4v16 2403),Dove 4v-16,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,515.0,529.0,0.00102,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-25,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BD,46527,6,1,0,0,0
Dove 4v-17 (0 Flock 4v17 2426),Dove 4v-17,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,516.0,521.0,0.000363,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BF,46529,6,1,0,0,0
Dove 4v-18 (0 Flock 4v18 2413),Dove 4v-18,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,514.0,527.0,0.000943,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BG,46597,6,1,0,0,0
Dove 4v-19 (0 Flock 4v19 2414),Dove 4v-19,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,513.0,523.0,0.000726,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BH,46609,6,1,0,0,0
Dove 4v-20 (0 Flock 4v20 2406),Dove 4v-20,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,515.0,528.0,0.000943,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BJ,46621,6,1,0,0,0
Dove 4v-22 (0 Flock 4v22 240a),Dove 4v-22,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,514.0,526.0,0.000871,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BL,46735,6,1,0,0,0
Dove 4v-23 (0 Flock 4v23 2401),Dove 4v-23,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,514.0,523.0,0.000653,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BM,46737,6,1,0,0,0
Dove 4v-24 (0 Flock 4v24 2405),Dove 4v-24,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,516.0,527.0,0.000798,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BN,46738,6,1,0,0,0
Dove 4v-25 (0 Flock 4v25 240C),Dove 4v-25,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,514.0,523.0,0.000653,97.5,94.7,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061BP,46812,6,1,0,0,0
Dove 4v-26 (0 Flock 4v26 2407),Dove 4v-26,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,516.0,526.0,0.000726,97.5,94.2,4.0,3.7837837837837838,815.0,2020-10-03,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,ION SCV Dispenser,2020-061PQ,46825,6,1,0,0,0
Dove 4v-4 (0 Flock 4v-4 2274),Dove 4v-4,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,534.0,535.0,7.24e-05,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,Vega,2020-061AU,46314,6,1,0,0,0
Dove 4v-5 (0 Flock 4v-5 240F),Dove 4v-5,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,533.0,535.0,0.000145,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,Vega,2020-061U,46290,6,1,0,0,0
Dove 4v-6 (0 Flock 4v-6 225B),Dove 4v-6,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,533.0,535.0,0.000145,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,Vega,2020-061T,46289,6,1,0,0,0
Dove 4v-7 (0 Flock 4v-7 227B),Dove 4v-7,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,533.0,535.0,0.000145,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,Vega,2020-061V,46291,6,1,0,0,0
Dove 4v-8 (0 Flock 4v-8 2416),Dove 4v-8,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,533.0,535.0,0.000145,97.5,94.7,4.0,3.7837837837837838,815.0,2020-09-02,3.0,"Planet Labs, Inc.",USA,Guiana Space Center,Vega,2020-061S,46288,6,1,0,0,0
Dove 4x-1 (0 Flock 4x-1 2473),Dove 4x-1,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AK,51017,4,1,0,0,0
Dove 4x-10 (0 Flock 4x-10 249a),Dove 4x-10,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,520.0,535.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BF,51037,4,1,0,0,0
Dove 4x-11 (0 Flock 4x-11 249b),Dove 4x-11,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BT,51049,4,1,0,0,0
Dove 4x-12 (0 Flock 4x-12 2498),Dove 4x-12,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AH,51015,4,1,0,0,0
Dove 4x-13 (0 Flock 4x-13 249c),Dove 4x-13,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,535.0,0.00131,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AW,51028,4,1,0,0,0
Dove 4x-14 (0 Flock 4x-14 2489),Dove 4x-14,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,522.0,535.0,0.000942,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002CL,51066,4,1,0,0,0
Dove 4x-15 (0 Flock 4x-15 2492),Dove 4x-15,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AC,51010,4,1,0,0,0
Dove 4x-16 (0 Flock 4x-16 2484),Dove 4x-16,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AN,51020,4,1,0,0,0
Dove 4x-17 (0 Flock 4x-17 247a),Dove 4x-17,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BD,51035,4,1,0,0,0
Dove 4x-18 (0 Flock 4x-18 249d),Dove 4x-18,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002Z,51007,4,1,0,0,0
Dove 4x-19 (0 Flock 4x-19 247e),Dove 4x-19,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BQ,51046,4,1,0,0,0
Dove 4x-2 (0 Flock 4x-2 2477),Dove 4x-2,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,520.0,535.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002N,50996,4,1,0,0,0
Dove 4x-20 (0 Flock 4x-20 2495),Dove 4x-20,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,520.0,535.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002P,50997,4,1,0,0,0
Dove 4x-21 (0 Flock 4x-21 2485),Dove 4x-21,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BJ,51040,4,1,0,0,0
Dove 4x-22 (0 Flock 4x-22 2479),Dove 4x-22,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,519.0,535.0,0.00116,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002V,51003,4,1,0,0,0
Dove 4x-24 (0 Flock 4x-24 248b),Dove 4x-24,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002CA,51056,4,1,0,0,0
Dove 4x-25 (0 Flock 4x-25 24a3),Dove 4x-25,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AJ,51016,4,1,0,0,0
Dove 4x-26 (0 Flock 4x-26 2490),Dove 4x-26,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AU,51026,4,1,0,0,0
Dove 4x-28 (0 Flock 4x-28 24a5),Dove 4x-28,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BP,51045,4,1,0,0,0
Dove 4x-29 (0 Flock 4x-29 247f),Dove 4x-29,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AD,51011,4,1,0,0,0
Dove 4x-3 (0 Flock 4x-3 2482),Dove 4x-3,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002Y,51006,4,1,0,0,0
Dove 4x-30 (0 Flock 4x-30 24a4),Dove 4x-30,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,519.0,535.0,0.00116,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002S,51000,4,1,0,0,0
Dove 4x-31 (0 Flock 4x-31 2499),Dove 4x-31,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BK,51041,4,1,0,0,0
Dove 4x-32 (0 Flock 4x-32 249e),Dove 4x-32,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AS,51024,4,1,0,0,0
Dove 4x-34 (0 Flock 4x-34 247d),Dove 4x-34,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BL,51042,4,1,0,0,0
Dove 4x-35 (0 Flock 4x-35 2461),Dove 4x-35,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BS,51048,4,1,0,0,0
Dove 4x-36 (0 Flock 4x-36 2446),Dove 4x-36,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,522.0,535.0,0.000942,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BH,51039,4,1,0,0,0
Dove 4x-37 (0 Flock 4x-37 2481),Dove 4x-37,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,519.0,535.0,0.00116,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AB,51009,4,1,0,0,0
Dove 4x-38 (0 Flock 4x-38 248f),Dove 4x-38,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AR,51023,4,1,0,0,0
Dove 4x-39 (0 Flock 4x-39 2475),Dove 4x-39,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AX,51029,4,1,0,0,0
Dove 4x-4 (0 Flock 4x-4 2483),Dove 4x-4,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002CJ,51064,4,1,0,0,0
Dove 4x-40 (0 Flock 4x-40 248e),Dove 4x-40,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BW,51052,4,1,0,0,0
Dove 4x-41 (0 Flock 4x-41 2488),Dove 4x-41,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,519.0,535.0,0.00116,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002X,51005,4,1,0,0,0
Dove 4x-42 (0 Flock 4x-42 2480),Dove 4x-42,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AL,51018,4,1,0,0,0
Dove 4x-43 (0 Flock 4x-43 2486),Dove 4x-43,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002AV,51027,4,1,0,0,0
Dove 4x-44 (0 Flock 4x-44 247b),Dove 4x-44,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,520.0,535.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002K,50993,4,1,0,0,0
Dove 4x-5 (0 Flock 4x-5 247c),Dove 4x-5,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,535.0,0.00123,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002W,51004,4,1,0,0,0
Dove 4x-6 (0 Flock 4x-6 2470),Dove 4x-6,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,535.0,0.000797,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BM,51043,4,1,0,0,0
Dove 4x-7 (0 Flock 4x-7 2478),Dove 4x-7,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002CK,51065,4,1,0,0,0
Dove 4x-8 (0 Flock 4x-8 2438),Dove 4x-8,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,520.0,535.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002J,50992,4,1,0,0,0
Dove 4x-9 (0 Flock 4x-9 248c),Dove 4x-9,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,535.0,0.00087,97.5,94.7,6.0,5.675675675675675,815.0,2022-01-13,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2022-002BR,51047,4,1,0,0,0
Dove 4y-1 (0 Flock 4-y1 2415),Dove 4y-1,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,537.0,0.00101,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001AG,55039,3,1,0,0,0
Dove 4y-10 (0 Flock 4y10 24c3),Dove 4y-10,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,536.0,0.00138,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001W,55029,3,1,0,0,0
Dove 4y-11 (0 Flock 4y-11 24a7),Dove 4y-11,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,537.0,0.00101,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001AL,55043,3,1,0,0,0
Dove 4y-12 (0 Flock 4y-12 24cf),Dove 4y-12,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,522.0,537.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BJ,55065,3,1,0,0,0
Dove 4y-13 (0 Flock 4y-13 24c7),Dove 4y-13,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,537.0,0.00138,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BY,55079,3,1,0,0,0
Dove 4y-14 (0 Flock 4y14 24b3),Dove 4y-14,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,537.0,0.00145,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001R,55024,3,1,0,0,0
Dove 4y-15 (0 Flock 4y-15 24b3),Dove 4y-15,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,537.0,0.000942,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BM,55068,3,1,0,0,0
Dove 4y-16 (0 Flock 4y-16 24c9),Dove 4y-16,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,537.0,0.00145,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001AH,55040,3,1,0,0,0
Dove 4y-17 (0 Flock 4y17 24c2),Dove 4y-17,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,522.0,537.0,0.00109,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001Y,55031,3,1,0,0,0
Dove 4y-18 (0 Flock 4y18 24ce),Dove 4y-18,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,537.0,0.00101,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001Q,55023,3,1,0,0,0
Dove 4y-19 (0 Flock 4y19 24a9),Dove 4y-19,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,537.0,0.000942,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001T,55026,3,1,0,0,0
Dove 4y-2 (0 Flock 4y-2 24a1),Dove 4y-2,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,537.0,0.00145,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BT,55074,3,1,0,0,0
Dove 4y-20 (0 Flock 4y-20 24ca),Dove 4y-20,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,523.0,537.0,0.00101,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BG,55063,3,1,0,0,0
Dove 4y-21 (0 Flock 4y-21 24ba),Dove 4y-21,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,518.0,537.0,0.00138,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BW,55077,3,1,0,0,0
Dove 4y-22 (0 Flock 4y22 24c1),Dove 4y-22,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,517.0,537.0,0.00145,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001P,55022,3,1,0,0,0
Dove 4y-23 (0 Flock 4y-23 24bc),Dove 4y-23,USA,USA,"Planet Labs, Inc.",Commercial,Earth Observation,Earth Observation,Optical Imaging,LEO,Polar,0.0,524.0,537.0,0.000942,97.5,94.7,6.0,5.675675675675675,815.0,2023-01-03,3.0,"Planet Labs, Inc.",USA,Cape Canaveral,Falcon 9,2023-001BZ,55080,3,1,0,0,0
